"id"	"dateTime"	"wtr0"	"wtr0.5"	"wtr1.0"	"wtr1.5"	"wtr2.0"	"wtr2.5"	"wtr3.0"	"wtr4.0"
"15512"	"2012-09-13 10:50:00"	11.321	9.928	9.41	8.767	8.419	7.745	6.484	5.076
"15513"	"2012-09-13 11:00:00"	11.273	9.952	9.336	8.767	8.419	7.77	6.56	5.076
"15514"	"2012-09-13 11:10:00"	11.321	10.001	9.41	8.767	8.444	7.845	6.56	5.076
"15515"	"2012-09-13 11:20:00"	11.394	10.075	9.46	8.792	8.469	7.845	6.585	5.102
"15516"	"2012-09-13 11:30:00"	11.662	10.075	9.336	8.792	8.494	7.845	6.585	5.076
"15517"	"2012-09-13 11:40:00"	11.759	10.149	9.287	8.767	8.469	7.67	6.458	5.076
"15518"	"2012-09-13 11:50:00"	11.856	10.296	9.312	8.742	8.419	7.67	6.535	5.102
"15519"	"2012-09-13 12:00:00"	11.929	10.271	9.114	8.717	8.394	7.845	6.737	5.102
"15520"	"2012-09-13 12:10:00"	11.832	10.247	9.139	8.742	8.444	7.795	6.763	5.076
"15521"	"2012-09-13 12:20:00"	11.71	10.271	9.089	8.742	8.444	7.87	6.585	5.05
"15522"	"2012-09-13 12:30:00"	11.686	10.394	9.238	8.767	8.469	7.92	6.408	5.076
"15523"	"2012-09-13 12:40:00"	11.832	10.736	9.238	8.817	8.543	7.97	6.56	5.102
"15524"	"2012-09-13 12:50:00"	11.516	10.98	9.336	8.817	8.519	7.895	6.712	5.102
"15525"	"2012-09-13 13:00:00"	11.686	10.907	9.361	8.792	8.469	7.92	6.408	5.076
"15526"	"2012-09-13 13:10:00"	11.759	10.834	9.312	8.767	8.344	7.619	6.636	5.076
"15527"	"2012-09-13 13:20:00"	11.88	10.761	9.287	8.767	8.419	7.895	6.535	5.076
"15528"	"2012-09-13 13:30:00"	11.734	10.858	9.386	8.742	8.394	7.645	6.306	5.076
"15529"	"2012-09-13 13:40:00"	11.856	11.102	9.435	8.742	8.419	7.72	6.179	5.05
"15530"	"2012-09-13 13:50:00"	11.856	11.175	9.287	8.717	8.394	7.695	6.281	5.05
"15531"	"2012-09-13 14:00:00"	11.783	10.761	9.386	8.767	8.469	7.82	6.661	5.076
"15532"	"2012-09-13 14:10:00"	11.856	11.005	9.608	8.742	8.494	7.895	6.458	5.102
"15533"	"2012-09-13 14:20:00"	11.759	11.127	9.361	8.767	8.519	7.995	6.255	5.076
"15534"	"2012-09-13 14:30:00"	11.734	11.053	9.336	8.767	8.494	8.02	6.458	5.05
"15535"	"2012-09-13 14:40:00"	11.637	11.175	9.262	8.767	8.494	7.995	6.611	5.076
"15536"	"2012-09-13 14:50:00"	11.54	11.127	9.485	8.792	8.543	8.12	6.306	5.076
"15537"	"2012-09-13 15:00:00"	11.492	11.37	10.001	8.817	8.444	7.795	6.357	5.102
"15538"	"2012-09-13 15:10:00"	11.54	11.273	9.829	8.841	8.519	7.795	6.306	5.128
"15539"	"2012-09-13 15:20:00"	11.783	11.224	9.386	8.767	8.444	7.645	6.382	5.128
"15540"	"2012-09-13 15:30:00"	12.098	11.078	9.336	8.742	8.344	7.494	6.611	5.205
"15541"	"2012-09-13 15:40:00"	12.074	10.785	9.509	8.792	8.394	7.494	6.661	5.205
"15542"	"2012-09-13 15:50:00"	11.977	10.834	9.583	8.792	8.344	7.619	6.306	5.128
"15543"	"2012-09-13 16:00:00"	11.904	10.98	9.336	8.767	8.319	7.695	6.357	5.024
"15544"	"2012-09-13 16:10:00"	11.953	10.907	9.46	8.792	8.369	7.77	6.611	5.024
"15545"	"2012-09-13 16:20:00"	11.88	10.761	9.657	8.817	8.419	7.569	6.914	5.076
"15546"	"2012-09-13 16:30:00"	11.904	10.663	9.756	8.866	8.519	7.569	7.142	5.154
"15547"	"2012-09-13 16:40:00"	11.807	10.247	9.312	8.817	8.494	7.995	7.318	5.179
"15548"	"2012-09-13 16:50:00"	11.686	10.247	9.163	8.742	8.469	8.045	6.813	5.076
"15549"	"2012-09-13 17:00:00"	11.613	10.296	9.188	8.717	8.469	8.12	6.281	5.076
"15550"	"2012-09-13 17:10:00"	11.467	10.541	9.188	8.668	8.419	7.895	6.687	5.024
"15551"	"2012-09-13 17:20:00"	11.394	10.712	9.238	8.717	8.319	7.77	6.153	5.024
"15552"	"2012-09-13 17:30:00"	11.273	11.224	9.509	8.767	8.419	7.619	6.026	5.05
"15553"	"2012-09-13 17:40:00"	11.273	11.127	9.41	8.742	8.419	7.92	6.077	5.05
"15554"	"2012-09-13 17:50:00"	11.321	10.956	9.312	8.742	8.394	7.82	6.281	5.05
"15555"	"2012-09-13 18:00:00"	11.321	10.883	9.262	8.767	8.444	7.895	6.382	5.076
"15556"	"2012-09-13 18:10:00"	11.297	10.467	9.41	8.866	8.568	8.02	6.357	5.102
"15557"	"2012-09-13 18:20:00"	11.248	10.883	9.41	8.916	8.568	7.92	6.357	5.128
"15558"	"2012-09-13 18:30:00"	11.297	11.005	9.558	8.891	8.444	7.87	6.408	5.154
"15559"	"2012-09-13 18:40:00"	11.273	10.516	9.534	8.866	8.369	7.795	6.281	5.102
"15560"	"2012-09-13 18:50:00"	11.224	10.222	9.386	8.767	8.394	7.845	6.408	5.05
"15561"	"2012-09-13 19:00:00"	11.151	10.124	9.386	8.717	8.369	7.77	6.611	5.102
"15562"	"2012-09-13 19:10:00"	11.127	10.149	9.435	8.717	8.394	7.645	6.737	5.128
"15563"	"2012-09-13 19:20:00"	11.053	10.149	9.287	8.767	8.469	7.645	6.661	5.128
"15564"	"2012-09-13 19:30:00"	10.98	10.149	9.188	8.767	8.494	7.87	6.712	5.154
"15565"	"2012-09-13 19:40:00"	10.858	10.198	9.188	8.767	8.494	8.045	6.914	5.205
"15566"	"2012-09-13 19:50:00"	10.785	10.271	9.188	8.717	8.519	8.095	6.965	5.154
"15567"	"2012-09-13 20:00:00"	10.785	10.32	9.485	8.717	8.394	7.97	6.585	5.102
"15568"	"2012-09-13 20:10:00"	10.761	10.247	9.41	8.792	8.444	7.97	6.382	5.076
"15569"	"2012-09-13 20:20:00"	10.712	10.271	9.41	8.792	8.444	7.745	6.255	5.05
"15570"	"2012-09-13 20:30:00"	10.687	10.345	9.41	8.817	8.469	7.67	6.153	5.076
"15571"	"2012-09-13 20:40:00"	10.638	10.516	9.46	8.792	8.469	7.594	6.23	5.076
"15572"	"2012-09-13 20:50:00"	10.541	10.467	9.46	8.792	8.419	7.544	6.357	5.076
"15573"	"2012-09-13 21:00:00"	10.492	10.271	9.509	8.767	8.394	7.594	6.585	5.128
"15574"	"2012-09-13 21:10:00"	10.443	10.345	9.608	8.792	8.419	7.67	6.636	5.128
"15575"	"2012-09-13 21:20:00"	10.394	10.369	9.485	8.767	8.369	7.82	6.509	5.154
"15576"	"2012-09-13 21:30:00"	10.345	10.369	9.485	8.817	8.394	7.87	6.535	5.128
"15577"	"2012-09-13 21:40:00"	10.296	10.296	9.509	8.792	8.419	7.845	6.636	5.128
"15578"	"2012-09-13 21:50:00"	10.222	10.271	9.435	8.767	8.444	7.895	6.737	5.128
"15579"	"2012-09-13 22:00:00"	10.222	10.198	9.361	8.767	8.419	7.745	6.687	5.128
"15580"	"2012-09-13 22:10:00"	10.198	10.1	9.262	8.767	8.419	7.695	6.636	5.179
"15581"	"2012-09-13 22:20:00"	10.149	10.1	9.139	8.717	8.419	7.795	6.763	5.179
"15582"	"2012-09-13 22:30:00"	10.075	10.075	9.139	8.717	8.394	7.795	6.737	5.076
"15583"	"2012-09-13 22:40:00"	10.051	10.051	9.163	8.742	8.419	7.82	6.687	5.05
"15584"	"2012-09-13 22:50:00"	10.026	10.051	9.213	8.792	8.469	7.895	6.788	5.05
"15585"	"2012-09-13 23:00:00"	10.026	10.001	9.262	8.792	8.494	7.92	6.763	5.05
"15586"	"2012-09-13 23:10:00"	10.001	9.977	9.262	8.792	8.519	7.895	6.585	5.05
"15587"	"2012-09-13 23:20:00"	9.977	9.977	9.336	8.767	8.519	7.87	6.509	5.102
"15588"	"2012-09-13 23:30:00"	9.977	10.001	9.386	8.767	8.444	7.845	6.433	5.102
"15589"	"2012-09-13 23:40:00"	9.928	9.977	9.41	8.767	8.419	7.77	6.179	5.102
"15590"	"2012-09-13 23:50:00"	9.928	9.952	9.386	8.792	8.469	7.77	6.051	5.102
"15591"	"2012-09-14 00:00:00"	9.903	9.928	9.41	8.792	8.444	7.77	6.128	5.102
"15592"	"2012-09-14 00:10:00"	9.854	9.928	9.361	8.792	8.419	7.67	6.077	5.102
"15593"	"2012-09-14 00:20:00"	9.854	9.903	9.336	8.792	8.444	7.645	6.102	5.102
"15594"	"2012-09-14 00:30:00"	9.854	9.903	9.312	8.792	8.444	7.645	6.382	5.128
"15595"	"2012-09-14 00:40:00"	9.829	9.879	9.262	8.767	8.419	7.695	6.509	5.128
"15596"	"2012-09-14 00:50:00"	9.805	9.829	9.238	8.792	8.494	7.77	6.611	5.179
"15597"	"2012-09-14 01:00:00"	9.78	9.805	9.139	8.792	8.469	7.87	6.535	5.205
"15598"	"2012-09-14 01:10:00"	9.756	9.805	9.188	8.742	8.469	7.97	6.408	5.205
"15599"	"2012-09-14 01:20:00"	9.731	9.78	9.114	8.742	8.469	7.97	6.56	5.179
"15600"	"2012-09-14 01:30:00"	9.706	9.756	9.114	8.767	8.469	7.87	6.636	5.179
"15601"	"2012-09-14 01:40:00"	9.682	9.731	9.139	8.742	8.469	7.87	6.712	5.179
"15602"	"2012-09-14 01:50:00"	9.682	9.706	9.139	8.742	8.469	7.845	6.737	5.128
"15603"	"2012-09-14 02:00:00"	9.632	9.682	9.089	8.742	8.469	7.77	6.636	5.102
"15604"	"2012-09-14 02:10:00"	9.657	9.657	9.139	8.767	8.419	7.795	6.585	5.076
"15605"	"2012-09-14 02:20:00"	9.583	9.657	9.163	8.792	8.444	7.745	6.661	5.076
"15606"	"2012-09-14 02:30:00"	9.558	9.608	9.188	8.792	8.419	7.77	6.56	5.076
"15607"	"2012-09-14 02:40:00"	9.509	9.558	9.238	8.817	8.394	7.845	6.458	5.076
"15608"	"2012-09-14 02:50:00"	9.485	9.558	9.287	8.841	8.419	7.795	6.408	5.102
"15609"	"2012-09-14 03:00:00"	9.485	9.534	9.287	8.841	8.444	7.82	6.509	5.102
"15610"	"2012-09-14 03:10:00"	9.435	9.509	9.238	8.817	8.444	7.77	6.458	5.076
"15611"	"2012-09-14 03:20:00"	9.386	9.485	9.41	8.841	8.419	7.72	6.458	5.076
"15612"	"2012-09-14 03:30:00"	9.386	9.46	9.336	8.817	8.369	7.72	6.281	5.102
"15613"	"2012-09-14 03:40:00"	9.361	9.435	9.238	8.767	8.394	7.745	6.408	5.102
"15614"	"2012-09-14 03:50:00"	9.336	9.41	9.287	8.767	8.419	7.695	6.408	5.102
"15615"	"2012-09-14 04:00:00"	9.312	9.386	9.287	8.841	8.344	7.519	6.611	5.128
"15616"	"2012-09-14 04:10:00"	9.312	9.386	9.312	8.792	8.344	7.67	6.712	5.154
"15617"	"2012-09-14 04:20:00"	9.287	9.361	9.089	8.767	8.419	7.72	6.763	5.154
"15618"	"2012-09-14 04:30:00"	9.262	9.336	9.238	8.717	8.419	7.87	6.839	5.179
"15619"	"2012-09-14 04:40:00"	9.262	9.312	9.114	8.693	8.344	7.87	6.99	5.205
"15620"	"2012-09-14 04:50:00"	9.238	9.287	9.213	8.668	8.369	7.945	6.788	5.128
"15621"	"2012-09-14 05:00:00"	9.213	9.262	8.965	8.643	8.369	7.995	6.611	5.102
"15622"	"2012-09-14 05:10:00"	9.188	9.262	8.99	8.693	8.444	8.07	6.408	5.076
"15623"	"2012-09-14 05:20:00"	9.188	9.238	9.064	8.693	8.444	8.07	6.484	5.076
"15624"	"2012-09-14 05:30:00"	9.163	9.238	9.064	8.668	8.394	7.77	6.331	5.05
"15625"	"2012-09-14 05:40:00"	9.139	9.188	9.064	8.693	8.419	7.82	6.23	5.076
"15626"	"2012-09-14 05:50:00"	9.114	9.188	9.064	8.717	8.469	7.895	6.281	5.102
"15627"	"2012-09-14 06:00:00"	9.114	9.188	9.163	8.742	8.494	7.895	6.281	5.102
"15628"	"2012-09-14 06:10:00"	9.114	9.163	9.139	8.742	8.469	7.895	6.306	5.128
"15629"	"2012-09-14 06:20:00"	9.114	9.163	9.114	8.717	8.444	7.895	6.458	5.128
"15630"	"2012-09-14 06:30:00"	9.089	9.139	9.114	8.767	8.444	7.87	6.535	5.154
"15631"	"2012-09-14 06:40:00"	9.089	9.139	9.163	8.817	8.519	7.72	6.535	5.179
"15632"	"2012-09-14 06:50:00"	9.064	9.139	9.139	8.817	8.543	7.569	6.484	5.179
"15633"	"2012-09-14 07:00:00"	9.064	9.114	9.163	8.841	8.543	7.67	6.357	5.128
"15634"	"2012-09-14 07:10:00"	9.064	9.114	9.139	8.866	8.444	7.695	6.306	5.076
"15635"	"2012-09-14 07:20:00"	9.064	9.114	9.163	8.792	8.444	7.895	6.051	5.076
"15636"	"2012-09-14 07:30:00"	9.064	9.114	9.163	8.742	8.419	7.92	6.23	5.076
"15637"	"2012-09-14 07:40:00"	9.064	9.114	9.114	8.767	8.444	7.795	6.433	5.102
"15638"	"2012-09-14 07:50:00"	9.04	9.089	9.114	8.916	8.394	7.645	6.611	5.128
"15639"	"2012-09-14 08:00:00"	9.04	9.089	9.114	8.99	8.394	7.67	6.813	5.154
"15640"	"2012-09-14 08:10:00"	9.04	9.064	9.089	8.916	8.319	7.67	6.965	5.179
"15641"	"2012-09-14 08:20:00"	9.04	9.064	9.089	8.817	8.419	7.82	6.712	5.154
"15642"	"2012-09-14 08:30:00"	9.04	9.04	9.064	8.817	8.369	7.82	6.914	5.154
"15643"	"2012-09-14 08:40:00"	9.015	9.04	9.04	8.792	8.369	7.895	6.864	5.128
"15644"	"2012-09-14 08:50:00"	9.015	9.04	9.015	8.792	8.319	7.845	6.763	5.102
"15645"	"2012-09-14 09:00:00"	9.04	9.04	9.04	8.742	8.344	7.72	6.585	5.076
"15646"	"2012-09-14 09:10:00"	9.015	9.04	9.04	8.767	8.394	7.77	6.382	5.05
"15647"	"2012-09-14 09:20:00"	9.015	9.04	9.04	8.767	8.369	7.77	6.535	5.076
"15648"	"2012-09-14 09:30:00"	9.015	9.04	9.064	8.693	8.419	7.67	6.585	5.076
"15649"	"2012-09-14 09:40:00"	9.015	9.04	9.064	8.742	8.494	7.795	6.661	5.076
"15650"	"2012-09-14 09:50:00"	9.015	9.04	9.064	8.767	8.494	7.67	6.636	5.102
"15651"	"2012-09-14 10:00:00"	9.015	9.04	9.04	8.767	8.494	7.795	6.636	5.128
"15652"	"2012-09-14 10:10:00"	9.015	9.04	9.064	8.866	8.519	7.619	6.56	5.128
"15653"	"2012-09-14 10:20:00"	9.015	9.015	9.04	8.817	8.543	7.695	6.611	5.154
"15654"	"2012-09-14 10:30:00"	9.015	9.015	9.04	8.767	8.543	7.795	6.433	5.154
"15655"	"2012-09-14 10:40:00"	9.015	9.015	9.015	8.717	8.444	7.72	6.331	5.128
"15656"	"2012-09-14 10:50:00"	9.015	9.015	8.99	8.742	8.519	7.72	6.204	5.076
"15657"	"2012-09-14 11:00:00"	9.015	9.015	9.04	8.817	8.568	7.745	6.357	5.102
"15658"	"2012-09-14 11:10:00"	9.015	9.015	9.015	8.817	8.469	7.845	6.636	5.076
"15659"	"2012-09-14 11:20:00"	9.04	9.015	9.015	8.817	8.344	7.82	6.408	5.102
"15660"	"2012-09-14 11:30:00"	9.04	9.015	9.015	8.792	8.494	7.97	6.433	5.128
"15661"	"2012-09-14 11:40:00"	9.04	9.015	9.015	8.792	8.469	8.07	6.357	5.154
"15662"	"2012-09-14 11:50:00"	9.015	9.015	9.015	8.792	8.519	8.07	6.382	5.154
"15663"	"2012-09-14 12:00:00"	9.015	9.015	9.015	8.792	8.469	7.795	6.509	5.154
"15664"	"2012-09-14 12:10:00"	9.015	9.015	9.015	8.817	8.444	7.795	6.636	5.128
"15665"	"2012-09-14 12:20:00"	9.015	9.015	9.015	8.792	8.444	7.795	6.636	5.205
"15666"	"2012-09-14 12:30:00"	8.99	9.015	9.015	8.767	8.444	7.87	6.585	5.205
"15667"	"2012-09-14 12:40:00"	9.015	9.015	8.99	8.742	8.394	7.82	6.23	5.154
"15668"	"2012-09-14 12:50:00"	9.015	9.015	8.965	8.742	8.444	7.695	6.788	5.154
"15669"	"2012-09-14 13:00:00"	9.015	9.015	8.916	8.767	8.369	7.82	6.661	5.154
"15670"	"2012-09-14 13:10:00"	9.015	9.015	8.965	8.767	8.444	7.77	6.56	5.154
"15671"	"2012-09-14 13:20:00"	9.04	9.015	8.99	8.817	8.543	7.92	6.611	5.179
"15672"	"2012-09-14 13:30:00"	9.04	9.015	9.015	8.792	8.568	7.97	6.585	5.154
"15673"	"2012-09-14 13:40:00"	9.015	9.015	9.015	8.817	8.568	7.77	6.611	5.154
"15674"	"2012-09-14 13:50:00"	9.04	9.015	8.941	8.817	8.568	7.795	6.509	5.128
"15675"	"2012-09-14 14:00:00"	9.04	9.015	9.015	8.817	8.519	7.77	6.484	5.128
"15676"	"2012-09-14 14:10:00"	9.064	9.015	9.015	8.792	8.494	7.67	6.433	5.128
"15677"	"2012-09-14 14:20:00"	9.04	9.04	9.015	8.817	8.519	7.569	6.535	5.128
"15678"	"2012-09-14 14:30:00"	9.064	9.04	8.99	8.817	8.469	7.695	6.408	5.128
"15679"	"2012-09-14 14:40:00"	9.089	9.04	9.015	8.841	8.494	7.695	6.585	5.102
"15680"	"2012-09-14 14:50:00"	9.089	9.04	9.015	8.841	8.494	7.87	6.585	5.102
"15681"	"2012-09-14 15:00:00"	9.089	9.064	8.99	8.817	8.469	7.795	6.611	5.076
"15682"	"2012-09-14 15:10:00"	9.114	9.064	8.99	8.841	8.494	8.02	6.661	5.076
"15683"	"2012-09-14 15:20:00"	9.114	9.064	9.015	8.817	8.444	7.845	6.509	5.076
"15684"	"2012-09-14 15:30:00"	9.114	9.064	8.99	8.866	8.494	7.795	6.509	5.102
"15685"	"2012-09-14 15:40:00"	9.089	9.064	8.965	8.841	8.444	7.795	6.484	5.128
"15686"	"2012-09-14 15:50:00"	9.064	9.064	8.965	8.866	8.494	7.745	6.357	5.154
"15687"	"2012-09-14 16:00:00"	9.064	9.064	8.941	8.841	8.494	7.745	6.56	5.179
"15688"	"2012-09-14 16:10:00"	9.089	9.089	8.965	8.817	8.519	7.795	6.611	5.154
"15689"	"2012-09-14 16:20:00"	9.139	9.089	8.99	8.817	8.494	7.77	6.661	5.128
"15690"	"2012-09-14 16:30:00"	9.114	9.089	9.04	8.866	8.568	7.795	6.737	5.128
"15691"	"2012-09-14 16:40:00"	9.114	9.089	9.04	8.841	8.568	7.77	6.636	5.128
"15692"	"2012-09-14 16:50:00"	9.089	9.089	9.04	8.841	8.543	7.695	6.585	5.128
"15693"	"2012-09-14 17:00:00"	9.089	9.089	9.015	8.817	8.568	7.82	6.661	5.128
"15694"	"2012-09-14 17:10:00"	9.089	9.089	9.015	8.817	8.568	7.72	6.509	5.128
"15695"	"2012-09-14 17:20:00"	9.089	9.089	9.04	8.817	8.593	7.82	6.382	5.076
"15696"	"2012-09-14 17:30:00"	9.089	9.089	9.04	8.817	8.519	7.795	6.357	5.076
"15697"	"2012-09-14 17:40:00"	9.089	9.089	9.015	8.817	8.543	7.795	6.458	5.076
"15698"	"2012-09-14 17:50:00"	9.089	9.114	9.04	8.817	8.519	7.845	6.585	5.076
"15699"	"2012-09-14 18:00:00"	9.089	9.114	9.064	8.817	8.519	7.795	6.585	5.102
"15700"	"2012-09-14 18:10:00"	9.089	9.114	9.089	8.841	8.568	7.795	6.611	5.102
"15701"	"2012-09-14 18:20:00"	9.089	9.114	9.089	8.866	8.593	7.87	6.56	5.128
"15702"	"2012-09-14 18:30:00"	9.064	9.114	9.04	8.817	8.543	7.945	6.382	5.128
"15703"	"2012-09-14 18:40:00"	9.064	9.114	9.04	8.817	8.519	7.97	6.458	5.128
"15704"	"2012-09-14 18:50:00"	9.064	9.114	9.04	8.817	8.519	7.92	6.509	5.154
"15705"	"2012-09-14 19:00:00"	9.064	9.114	9.064	8.841	8.444	7.695	6.56	5.179
"15706"	"2012-09-14 19:10:00"	9.064	9.114	9.064	8.866	8.543	7.695	6.509	5.205
"15707"	"2012-09-14 19:20:00"	9.064	9.114	9.089	8.891	8.519	7.695	6.535	5.179
"15708"	"2012-09-14 19:30:00"	9.089	9.114	9.089	8.866	8.494	7.77	6.661	5.128
"15709"	"2012-09-14 19:40:00"	9.089	9.114	9.114	8.891	8.519	7.82	6.611	5.102
"15710"	"2012-09-14 19:50:00"	9.089	9.114	9.114	8.866	8.543	7.795	6.535	5.102
"15711"	"2012-09-14 20:00:00"	9.089	9.114	9.114	8.891	8.543	7.82	6.535	5.128
"15712"	"2012-09-14 20:10:00"	9.089	9.114	9.114	8.891	8.568	7.82	6.535	5.154
"15713"	"2012-09-14 20:20:00"	9.089	9.114	9.089	8.866	8.568	7.845	6.661	5.154
"15714"	"2012-09-14 20:30:00"	9.089	9.114	9.114	8.866	8.543	7.82	6.585	5.102
"15715"	"2012-09-14 20:40:00"	9.089	9.114	9.114	8.841	8.519	7.82	6.509	5.076
"15716"	"2012-09-14 20:50:00"	9.089	9.114	9.114	8.841	8.519	7.82	6.56	5.076
"15717"	"2012-09-14 21:00:00"	9.089	9.114	9.139	8.866	8.543	7.87	6.636	5.076
"15718"	"2012-09-14 21:10:00"	9.089	9.114	9.139	8.866	8.568	7.82	6.636	5.102
"15719"	"2012-09-14 21:20:00"	9.089	9.114	9.139	8.866	8.568	7.845	6.535	5.102
"15720"	"2012-09-14 21:30:00"	9.089	9.114	9.139	8.916	8.618	7.795	6.408	5.102
"15721"	"2012-09-14 21:40:00"	9.089	9.114	9.139	8.866	8.593	7.795	6.433	5.128
"15722"	"2012-09-14 21:50:00"	9.089	9.114	9.139	8.916	8.643	7.77	6.433	5.128
"15723"	"2012-09-14 22:00:00"	9.089	9.114	9.139	8.941	8.668	7.72	6.408	5.128
"15724"	"2012-09-14 22:10:00"	9.089	9.114	9.139	8.965	8.668	7.745	6.458	5.154
"15725"	"2012-09-14 22:20:00"	9.089	9.114	9.139	8.965	8.668	7.695	6.56	5.179
"15726"	"2012-09-14 22:30:00"	9.089	9.114	9.139	8.965	8.693	7.695	6.611	5.179
"15727"	"2012-09-14 22:40:00"	9.089	9.114	9.139	8.99	8.668	7.745	6.611	5.179
"15728"	"2012-09-14 22:50:00"	9.064	9.114	9.139	9.015	8.668	7.72	6.585	5.179
"15729"	"2012-09-14 23:00:00"	9.064	9.114	9.139	9.015	8.618	7.77	6.661	5.179
"15730"	"2012-09-14 23:10:00"	9.064	9.114	9.139	8.99	8.618	7.795	6.661	5.154
"15731"	"2012-09-14 23:20:00"	9.064	9.114	9.139	8.965	8.519	7.82	6.661	5.128
"15732"	"2012-09-14 23:30:00"	9.064	9.114	9.139	8.941	8.543	7.82	6.585	5.102
"15733"	"2012-09-14 23:40:00"	9.064	9.114	9.089	8.916	8.519	7.82	6.585	5.076
"15734"	"2012-09-14 23:50:00"	9.064	9.114	9.114	8.916	8.568	7.77	6.636	5.076
"15735"	"2012-09-15 00:00:00"	9.064	9.114	9.139	8.941	8.568	7.72	6.56	5.076
"15736"	"2012-09-15 00:10:00"	9.064	9.089	9.139	8.965	8.543	7.795	6.636	5.076
"15737"	"2012-09-15 00:20:00"	9.064	9.089	9.139	8.965	8.519	7.845	6.585	5.102
"15738"	"2012-09-15 00:30:00"	9.064	9.089	9.114	8.965	8.519	7.87	6.535	5.102
"15739"	"2012-09-15 00:40:00"	9.064	9.089	9.114	8.965	8.519	7.87	6.535	5.102
"15740"	"2012-09-15 00:50:00"	9.064	9.089	9.114	8.99	8.519	7.845	6.585	5.128
"15741"	"2012-09-15 01:00:00"	9.04	9.089	9.139	9.015	8.519	7.845	6.611	5.154
"15742"	"2012-09-15 01:10:00"	9.064	9.089	9.139	9.015	8.519	7.795	6.636	5.154
"15743"	"2012-09-15 01:20:00"	9.064	9.089	9.139	8.99	8.519	7.82	6.585	5.128
"15744"	"2012-09-15 01:30:00"	9.064	9.089	9.139	8.99	8.494	7.845	6.611	5.154
"15745"	"2012-09-15 01:40:00"	9.04	9.089	9.139	8.99	8.494	7.82	6.535	5.154
"15746"	"2012-09-15 01:50:00"	9.04	9.089	9.114	9.015	8.543	7.795	6.585	5.128
"15747"	"2012-09-15 02:00:00"	9.04	9.089	9.114	9.015	8.543	7.82	6.484	5.128
"15748"	"2012-09-15 02:10:00"	9.04	9.089	9.114	9.015	8.494	7.845	6.484	5.128
"15749"	"2012-09-15 02:20:00"	9.04	9.089	9.114	8.99	8.519	7.845	6.408	5.102
"15750"	"2012-09-15 02:30:00"	9.04	9.089	9.114	8.965	8.519	7.82	6.408	5.102
"15751"	"2012-09-15 02:40:00"	9.04	9.064	9.114	8.965	8.519	7.895	6.458	5.102
"15752"	"2012-09-15 02:50:00"	9.04	9.064	9.114	8.965	8.494	7.92	6.56	5.128
"15753"	"2012-09-15 03:00:00"	9.04	9.064	9.114	8.965	8.519	7.92	6.509	5.128
"15754"	"2012-09-15 03:10:00"	9.04	9.064	9.114	8.965	8.494	7.92	6.458	5.102
"15755"	"2012-09-15 03:20:00"	9.04	9.064	9.114	8.941	8.519	7.945	6.509	5.128
"15756"	"2012-09-15 03:30:00"	9.04	9.064	9.114	8.965	8.494	7.92	6.535	5.128
"15757"	"2012-09-15 03:40:00"	9.04	9.064	9.114	8.965	8.519	7.87	6.56	5.128
"15758"	"2012-09-15 03:50:00"	9.04	9.064	9.114	8.99	8.519	7.845	6.509	5.128
"15759"	"2012-09-15 04:00:00"	9.015	9.064	9.114	8.99	8.519	7.845	6.56	5.128
"15760"	"2012-09-15 04:10:00"	9.015	9.064	9.114	9.015	8.519	7.795	6.484	5.128
"15761"	"2012-09-15 04:20:00"	9.015	9.064	9.114	8.965	8.519	7.795	6.611	5.154
"15762"	"2012-09-15 04:30:00"	9.015	9.064	9.114	9.015	8.568	7.795	6.611	5.154
"15763"	"2012-09-15 04:40:00"	9.015	9.064	9.114	9.064	8.543	7.67	6.56	5.154
"15764"	"2012-09-15 04:50:00"	9.015	9.04	9.089	9.015	8.568	7.77	6.611	5.154
"15765"	"2012-09-15 05:00:00"	9.015	9.064	9.114	9.015	8.568	7.795	6.611	5.154
"15766"	"2012-09-15 05:10:00"	9.015	9.064	9.089	9.04	8.568	7.795	6.636	5.128
"15767"	"2012-09-15 05:20:00"	9.015	9.064	9.089	9.015	8.543	7.77	6.585	5.076
"15768"	"2012-09-15 05:30:00"	9.015	9.064	9.089	9.04	8.568	7.745	6.611	5.076
"15769"	"2012-09-15 05:40:00"	9.015	9.04	9.089	9.064	8.568	7.72	6.636	5.076
"15770"	"2012-09-15 05:50:00"	8.99	9.04	9.089	9.04	8.543	7.695	6.611	5.076
"15771"	"2012-09-15 06:00:00"	8.99	9.04	9.064	9.04	8.519	7.77	6.509	5.076
"15772"	"2012-09-15 06:10:00"	8.99	9.04	9.064	9.04	8.543	7.72	6.509	5.076
"15773"	"2012-09-15 06:20:00"	8.99	9.04	9.064	9.04	8.568	7.72	6.636	5.102
"15774"	"2012-09-15 06:30:00"	8.965	9.015	9.064	9.04	8.543	7.695	6.687	5.128
"15775"	"2012-09-15 06:40:00"	8.99	9.015	9.064	9.04	8.519	7.745	6.611	5.128
"15776"	"2012-09-15 06:50:00"	8.965	9.015	9.064	9.04	8.568	7.77	6.585	5.154
"15777"	"2012-09-15 07:00:00"	8.965	9.015	9.064	9.04	8.568	7.795	6.56	5.128
"15778"	"2012-09-15 07:10:00"	8.965	9.015	9.064	9.015	8.519	7.77	6.636	5.128
